START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
09/05/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/05/25,09/05/25,07:00 PM,07:00 PM,FALSE,TRUE,09/05/25,03:00 PM,03:00 PM,FREE,BUSY
09/05/25,07:05 PM,07:05 PM,Blue Jays at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/05/25,09/05/25,10:05 PM,10:05 PM,FALSE,TRUE,09/05/25,06:05 PM,06:05 PM,FREE,BUSY
09/05/25,07:05 PM,07:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",09/05/25,09/05/25,10:05 PM,10:05 PM,FALSE,TRUE,09/05/25,06:05 PM,06:05 PM,FREE,BUSY
09/05/25,07:05 PM,07:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",09/05/25,09/05/25,10:05 PM,10:05 PM,FALSE,TRUE,09/05/25,06:05 PM,06:05 PM,FREE,BUSY
09/05/25,07:05 PM,07:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",09/05/25,09/05/25,10:05 PM,10:05 PM,FALSE,TRUE,09/05/25,06:05 PM,06:05 PM,FREE,BUSY
09/06/25,01:05 PM,01:05 PM,Blue Jays at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/06/25,09/06/25,04:05 PM,04:05 PM,FALSE,TRUE,09/06/25,12:05 PM,12:05 PM,FREE,BUSY
09/06/25,01:05 PM,01:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",09/06/25,09/06/25,04:05 PM,04:05 PM,FALSE,TRUE,09/06/25,12:05 PM,12:05 PM,FREE,BUSY
09/06/25,01:05 PM,01:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",09/06/25,09/06/25,04:05 PM,04:05 PM,FALSE,TRUE,09/06/25,12:05 PM,12:05 PM,FREE,BUSY
09/06/25,01:05 PM,01:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",09/06/25,09/06/25,04:05 PM,04:05 PM,FALSE,TRUE,09/06/25,12:05 PM,12:05 PM,FREE,BUSY
09/06/25,01:05 PM,01:05 PM,2025 Hands on History,Yankee Stadium - Bronx,"",09/06/25,09/06/25,04:05 PM,04:05 PM,FALSE,TRUE,09/06/25,12:05 PM,12:05 PM,FREE,BUSY
09/06/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/06/25,09/06/25,06:00 PM,06:00 PM,FALSE,TRUE,09/06/25,02:00 PM,02:00 PM,FREE,BUSY
09/06/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/06/25,09/06/25,07:00 PM,07:00 PM,FALSE,TRUE,09/06/25,03:00 PM,03:00 PM,FREE,BUSY
09/07/25,01:35 PM,01:35 PM,Blue Jays at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/07/25,09/07/25,04:35 PM,04:35 PM,FALSE,TRUE,09/07/25,12:35 PM,12:35 PM,FREE,BUSY
09/07/25,01:35 PM,01:35 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",09/07/25,09/07/25,04:35 PM,04:35 PM,FALSE,TRUE,09/07/25,12:35 PM,12:35 PM,FREE,BUSY
09/07/25,01:35 PM,01:35 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",09/07/25,09/07/25,04:35 PM,04:35 PM,FALSE,TRUE,09/07/25,12:35 PM,12:35 PM,FREE,BUSY
09/07/25,01:35 PM,01:35 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",09/07/25,09/07/25,04:35 PM,04:35 PM,FALSE,TRUE,09/07/25,12:35 PM,12:35 PM,FREE,BUSY
09/07/25,01:35 PM,01:35 PM,2025 Hands on History,Yankee Stadium - Bronx,"",09/07/25,09/07/25,04:35 PM,04:35 PM,FALSE,TRUE,09/07/25,12:35 PM,12:35 PM,FREE,BUSY
09/07/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/07/25,09/07/25,06:00 PM,06:00 PM,FALSE,TRUE,09/07/25,02:00 PM,02:00 PM,FREE,BUSY
09/07/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/07/25,09/07/25,07:00 PM,07:00 PM,FALSE,TRUE,09/07/25,03:00 PM,03:00 PM,FREE,BUSY
09/08/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/08/25,09/08/25,06:00 PM,06:00 PM,FALSE,TRUE,09/08/25,02:00 PM,02:00 PM,FREE,BUSY
09/08/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/08/25,09/08/25,07:00 PM,07:00 PM,FALSE,TRUE,09/08/25,03:00 PM,03:00 PM,FREE,BUSY
09/09/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/09/25,09/09/25,06:00 PM,06:00 PM,FALSE,TRUE,09/09/25,02:00 PM,02:00 PM,FREE,BUSY
09/09/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/09/25,09/09/25,07:00 PM,07:00 PM,FALSE,TRUE,09/09/25,03:00 PM,03:00 PM,FREE,BUSY
09/09/25,07:05 PM,07:05 PM,Tigers at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/09/25,09/09/25,10:05 PM,10:05 PM,FALSE,TRUE,09/09/25,06:05 PM,06:05 PM,FREE,BUSY
09/09/25,07:05 PM,07:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",09/09/25,09/09/25,10:05 PM,10:05 PM,FALSE,TRUE,09/09/25,06:05 PM,06:05 PM,FREE,BUSY
09/09/25,07:05 PM,07:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",09/09/25,09/09/25,10:05 PM,10:05 PM,FALSE,TRUE,09/09/25,06:05 PM,06:05 PM,FREE,BUSY
09/09/25,07:05 PM,07:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",09/09/25,09/09/25,10:05 PM,10:05 PM,FALSE,TRUE,09/09/25,06:05 PM,06:05 PM,FREE,BUSY
09/10/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/10/25,09/10/25,06:00 PM,06:00 PM,FALSE,TRUE,09/10/25,02:00 PM,02:00 PM,FREE,BUSY
09/10/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/10/25,09/10/25,07:00 PM,07:00 PM,FALSE,TRUE,09/10/25,03:00 PM,03:00 PM,FREE,BUSY
09/10/25,07:05 PM,07:05 PM,Tigers at Yankees,Yankee Stadium - Bronx,"Local TV: Amazon Prime Video ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/10/25,09/10/25,10:05 PM,10:05 PM,FALSE,TRUE,09/10/25,06:05 PM,06:05 PM,FREE,BUSY
09/10/25,07:05 PM,07:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",09/10/25,09/10/25,10:05 PM,10:05 PM,FALSE,TRUE,09/10/25,06:05 PM,06:05 PM,FREE,BUSY
09/10/25,07:05 PM,07:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",09/10/25,09/10/25,10:05 PM,10:05 PM,FALSE,TRUE,09/10/25,06:05 PM,06:05 PM,FREE,BUSY
09/10/25,07:05 PM,07:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",09/10/25,09/10/25,10:05 PM,10:05 PM,FALSE,TRUE,09/10/25,06:05 PM,06:05 PM,FREE,BUSY
09/11/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/11/25,09/11/25,06:00 PM,06:00 PM,FALSE,TRUE,09/11/25,02:00 PM,02:00 PM,FREE,BUSY
09/11/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/11/25,09/11/25,07:00 PM,07:00 PM,FALSE,TRUE,09/11/25,03:00 PM,03:00 PM,FREE,BUSY
09/11/25,07:05 PM,07:05 PM,Tigers at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/11/25,09/11/25,10:05 PM,10:05 PM,FALSE,TRUE,09/11/25,06:05 PM,06:05 PM,FREE,BUSY
09/11/25,07:05 PM,07:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",09/11/25,09/11/25,10:05 PM,10:05 PM,FALSE,TRUE,09/11/25,06:05 PM,06:05 PM,FREE,BUSY
09/11/25,07:05 PM,07:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",09/11/25,09/11/25,10:05 PM,10:05 PM,FALSE,TRUE,09/11/25,06:05 PM,06:05 PM,FREE,BUSY
09/11/25,07:05 PM,07:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",09/11/25,09/11/25,10:05 PM,10:05 PM,FALSE,TRUE,09/11/25,06:05 PM,06:05 PM,FREE,BUSY
09/12/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/12/25,09/12/25,06:00 PM,06:00 PM,FALSE,TRUE,09/12/25,02:00 PM,02:00 PM,FREE,BUSY
09/12/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/12/25,09/12/25,07:00 PM,07:00 PM,FALSE,TRUE,09/12/25,03:00 PM,03:00 PM,FREE,BUSY
09/12/25,07:10 PM,07:10 PM,Yankees at Red Sox,Fenway Park - Boston,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/12/25,09/12/25,10:10 PM,10:10 PM,FALSE,TRUE,09/12/25,06:10 PM,06:10 PM,FREE,BUSY
09/13/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/13/25,09/13/25,06:00 PM,06:00 PM,FALSE,TRUE,09/13/25,02:00 PM,02:00 PM,FREE,BUSY
09/13/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/13/25,09/13/25,07:00 PM,07:00 PM,FALSE,TRUE,09/13/25,03:00 PM,03:00 PM,FREE,BUSY
09/13/25,04:10 PM,04:10 PM,Yankees at Red Sox,Fenway Park - Boston,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/13/25,09/13/25,07:10 PM,07:10 PM,FALSE,TRUE,09/13/25,03:10 PM,03:10 PM,FREE,BUSY
09/14/25,01:35 PM,01:35 PM,Yankees at Red Sox,Fenway Park - Boston,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/14/25,09/14/25,04:35 PM,04:35 PM,FALSE,TRUE,09/14/25,12:35 PM,12:35 PM,FREE,BUSY
09/14/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/14/25,09/14/25,06:00 PM,06:00 PM,FALSE,TRUE,09/14/25,02:00 PM,02:00 PM,FREE,BUSY
09/14/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/14/25,09/14/25,07:00 PM,07:00 PM,FALSE,TRUE,09/14/25,03:00 PM,03:00 PM,FREE,BUSY
09/15/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/15/25,09/15/25,06:00 PM,06:00 PM,FALSE,TRUE,09/15/25,02:00 PM,02:00 PM,FREE,BUSY
09/15/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/15/25,09/15/25,07:00 PM,07:00 PM,FALSE,TRUE,09/15/25,03:00 PM,03:00 PM,FREE,BUSY
09/15/25,07:40 PM,07:40 PM,Yankees at Twins,Target Field - Minneapolis,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/15/25,09/15/25,10:40 PM,10:40 PM,FALSE,TRUE,09/15/25,06:40 PM,06:40 PM,FREE,BUSY
09/16/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/16/25,09/16/25,06:00 PM,06:00 PM,FALSE,TRUE,09/16/25,02:00 PM,02:00 PM,FREE,BUSY
09/16/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/16/25,09/16/25,07:00 PM,07:00 PM,FALSE,TRUE,09/16/25,03:00 PM,03:00 PM,FREE,BUSY
09/16/25,07:40 PM,07:40 PM,Yankees at Twins,Target Field - Minneapolis,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/16/25,09/16/25,10:40 PM,10:40 PM,FALSE,TRUE,09/16/25,06:40 PM,06:40 PM,FREE,BUSY
09/17/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/17/25,09/17/25,06:00 PM,06:00 PM,FALSE,TRUE,09/17/25,02:00 PM,02:00 PM,FREE,BUSY
09/17/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/17/25,09/17/25,07:00 PM,07:00 PM,FALSE,TRUE,09/17/25,03:00 PM,03:00 PM,FREE,BUSY
09/17/25,07:40 PM,07:40 PM,Yankees at Twins,Target Field - Minneapolis,"Local TV: Amazon Prime Video ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/17/25,09/17/25,10:40 PM,10:40 PM,FALSE,TRUE,09/17/25,06:40 PM,06:40 PM,FREE,BUSY
09/18/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/18/25,09/18/25,06:00 PM,06:00 PM,FALSE,TRUE,09/18/25,02:00 PM,02:00 PM,FREE,BUSY
09/18/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/18/25,09/18/25,07:00 PM,07:00 PM,FALSE,TRUE,09/18/25,03:00 PM,03:00 PM,FREE,BUSY
09/18/25,07:15 PM,07:15 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: FOX ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/18/25,09/18/25,10:15 PM,10:15 PM,FALSE,TRUE,09/18/25,06:15 PM,06:15 PM,FREE,BUSY
09/19/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/19/25,09/19/25,06:00 PM,06:00 PM,FALSE,TRUE,09/19/25,02:00 PM,02:00 PM,FREE,BUSY
09/19/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/19/25,09/19/25,07:00 PM,07:00 PM,FALSE,TRUE,09/19/25,03:00 PM,03:00 PM,FREE,BUSY
09/19/25,07:05 PM,07:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/19/25,09/19/25,10:05 PM,10:05 PM,FALSE,TRUE,09/19/25,06:05 PM,06:05 PM,FREE,BUSY
09/20/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/20/25,09/20/25,06:00 PM,06:00 PM,FALSE,TRUE,09/20/25,02:00 PM,02:00 PM,FREE,BUSY
09/20/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/20/25,09/20/25,07:00 PM,07:00 PM,FALSE,TRUE,09/20/25,03:00 PM,03:00 PM,FREE,BUSY
09/20/25,07:05 PM,07:05 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/20/25,09/20/25,10:05 PM,10:05 PM,FALSE,TRUE,09/20/25,06:05 PM,06:05 PM,FREE,BUSY
09/21/25,01:35 PM,01:35 PM,Yankees at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/21/25,09/21/25,04:35 PM,04:35 PM,FALSE,TRUE,09/21/25,12:35 PM,12:35 PM,FREE,BUSY
09/21/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/21/25,09/21/25,06:00 PM,06:00 PM,FALSE,TRUE,09/21/25,02:00 PM,02:00 PM,FREE,BUSY
09/21/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/21/25,09/21/25,07:00 PM,07:00 PM,FALSE,TRUE,09/21/25,03:00 PM,03:00 PM,FREE,BUSY
09/22/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/22/25,09/22/25,06:00 PM,06:00 PM,FALSE,TRUE,09/22/25,02:00 PM,02:00 PM,FREE,BUSY
09/22/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/22/25,09/22/25,07:00 PM,07:00 PM,FALSE,TRUE,09/22/25,03:00 PM,03:00 PM,FREE,BUSY
09/23/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/23/25,09/23/25,06:00 PM,06:00 PM,FALSE,TRUE,09/23/25,02:00 PM,02:00 PM,FREE,BUSY
09/23/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/23/25,09/23/25,07:00 PM,07:00 PM,FALSE,TRUE,09/23/25,03:00 PM,03:00 PM,FREE,BUSY
09/23/25,07:05 PM,07:05 PM,White Sox at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/23/25,09/23/25,10:05 PM,10:05 PM,FALSE,TRUE,09/23/25,06:05 PM,06:05 PM,FREE,BUSY
09/23/25,07:05 PM,07:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",09/23/25,09/23/25,10:05 PM,10:05 PM,FALSE,TRUE,09/23/25,06:05 PM,06:05 PM,FREE,BUSY
09/23/25,07:05 PM,07:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",09/23/25,09/23/25,10:05 PM,10:05 PM,FALSE,TRUE,09/23/25,06:05 PM,06:05 PM,FREE,BUSY
09/23/25,07:05 PM,07:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",09/23/25,09/23/25,10:05 PM,10:05 PM,FALSE,TRUE,09/23/25,06:05 PM,06:05 PM,FREE,BUSY
09/24/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/24/25,09/24/25,06:00 PM,06:00 PM,FALSE,TRUE,09/24/25,02:00 PM,02:00 PM,FREE,BUSY
09/24/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/24/25,09/24/25,07:00 PM,07:00 PM,FALSE,TRUE,09/24/25,03:00 PM,03:00 PM,FREE,BUSY
09/24/25,07:05 PM,07:05 PM,White Sox at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/24/25,09/24/25,10:05 PM,10:05 PM,FALSE,TRUE,09/24/25,06:05 PM,06:05 PM,FREE,BUSY
09/24/25,07:05 PM,07:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",09/24/25,09/24/25,10:05 PM,10:05 PM,FALSE,TRUE,09/24/25,06:05 PM,06:05 PM,FREE,BUSY
09/24/25,07:05 PM,07:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",09/24/25,09/24/25,10:05 PM,10:05 PM,FALSE,TRUE,09/24/25,06:05 PM,06:05 PM,FREE,BUSY
09/24/25,07:05 PM,07:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",09/24/25,09/24/25,10:05 PM,10:05 PM,FALSE,TRUE,09/24/25,06:05 PM,06:05 PM,FREE,BUSY
09/25/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/25/25,09/25/25,06:00 PM,06:00 PM,FALSE,TRUE,09/25/25,02:00 PM,02:00 PM,FREE,BUSY
09/25/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/25/25,09/25/25,07:00 PM,07:00 PM,FALSE,TRUE,09/25/25,03:00 PM,03:00 PM,FREE,BUSY
09/25/25,07:05 PM,07:05 PM,White Sox at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/25/25,09/25/25,10:05 PM,10:05 PM,FALSE,TRUE,09/25/25,06:05 PM,06:05 PM,FREE,BUSY
09/25/25,07:05 PM,07:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",09/25/25,09/25/25,10:05 PM,10:05 PM,FALSE,TRUE,09/25/25,06:05 PM,06:05 PM,FREE,BUSY
09/25/25,07:05 PM,07:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",09/25/25,09/25/25,10:05 PM,10:05 PM,FALSE,TRUE,09/25/25,06:05 PM,06:05 PM,FREE,BUSY
09/25/25,07:05 PM,07:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",09/25/25,09/25/25,10:05 PM,10:05 PM,FALSE,TRUE,09/25/25,06:05 PM,06:05 PM,FREE,BUSY
09/26/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/26/25,09/26/25,06:00 PM,06:00 PM,FALSE,TRUE,09/26/25,02:00 PM,02:00 PM,FREE,BUSY
09/26/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/26/25,09/26/25,07:00 PM,07:00 PM,FALSE,TRUE,09/26/25,03:00 PM,03:00 PM,FREE,BUSY
09/26/25,07:05 PM,07:05 PM,Orioles at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/26/25,09/26/25,10:05 PM,10:05 PM,FALSE,TRUE,09/26/25,06:05 PM,06:05 PM,FREE,BUSY
09/26/25,07:05 PM,07:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",09/26/25,09/26/25,10:05 PM,10:05 PM,FALSE,TRUE,09/26/25,06:05 PM,06:05 PM,FREE,BUSY
09/26/25,07:05 PM,07:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",09/26/25,09/26/25,10:05 PM,10:05 PM,FALSE,TRUE,09/26/25,06:05 PM,06:05 PM,FREE,BUSY
09/26/25,07:05 PM,07:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",09/26/25,09/26/25,10:05 PM,10:05 PM,FALSE,TRUE,09/26/25,06:05 PM,06:05 PM,FREE,BUSY
09/27/25,01:05 PM,01:05 PM,Orioles at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/27/25,09/27/25,04:05 PM,04:05 PM,FALSE,TRUE,09/27/25,12:05 PM,12:05 PM,FREE,BUSY
09/27/25,01:05 PM,01:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",09/27/25,09/27/25,04:05 PM,04:05 PM,FALSE,TRUE,09/27/25,12:05 PM,12:05 PM,FREE,BUSY
09/27/25,01:05 PM,01:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",09/27/25,09/27/25,04:05 PM,04:05 PM,FALSE,TRUE,09/27/25,12:05 PM,12:05 PM,FREE,BUSY
09/27/25,01:05 PM,01:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",09/27/25,09/27/25,04:05 PM,04:05 PM,FALSE,TRUE,09/27/25,12:05 PM,12:05 PM,FREE,BUSY
09/27/25,01:05 PM,01:05 PM,2025 Hands on History,Yankee Stadium - Bronx,"",09/27/25,09/27/25,04:05 PM,04:05 PM,FALSE,TRUE,09/27/25,12:05 PM,12:05 PM,FREE,BUSY
09/27/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/27/25,09/27/25,06:00 PM,06:00 PM,FALSE,TRUE,09/27/25,02:00 PM,02:00 PM,FREE,BUSY
09/27/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/27/25,09/27/25,07:00 PM,07:00 PM,FALSE,TRUE,09/27/25,03:00 PM,03:00 PM,FREE,BUSY
09/28/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/28/25,09/28/25,06:00 PM,06:00 PM,FALSE,TRUE,09/28/25,02:00 PM,02:00 PM,FREE,BUSY
09/28/25,03:05 PM,03:05 PM,Orioles at Yankees,Yankee Stadium - Bronx,"Local TV: YES ----- Local Radio: WFAN 660/101.9 FM- WADO 1280",09/28/25,09/28/25,06:05 PM,06:05 PM,FALSE,TRUE,09/28/25,02:05 PM,02:05 PM,FREE,BUSY
09/28/25,03:05 PM,03:05 PM,2025 Hands on History,Yankee Stadium - Bronx,"",09/28/25,09/28/25,06:05 PM,06:05 PM,FALSE,TRUE,09/28/25,02:05 PM,02:05 PM,FREE,BUSY
09/28/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/28/25,09/28/25,07:00 PM,07:00 PM,FALSE,TRUE,09/28/25,03:00 PM,03:00 PM,FREE,BUSY
09/28/25,07:05 PM,07:05 PM,2025 Premium Pregame Tours,Yankee Stadium - Bronx,"",09/28/25,09/28/25,10:05 PM,10:05 PM,FALSE,TRUE,09/28/25,06:05 PM,06:05 PM,FREE,BUSY
09/28/25,07:05 PM,07:05 PM,2025 Pregame Glimpse of Greatness,Yankee Stadium - Bronx,"",09/28/25,09/28/25,10:05 PM,10:05 PM,FALSE,TRUE,09/28/25,06:05 PM,06:05 PM,FREE,BUSY
09/28/25,07:05 PM,07:05 PM,2025 Pregame Tour,Yankee Stadium - Bronx,"",09/28/25,09/28/25,10:05 PM,10:05 PM,FALSE,TRUE,09/28/25,06:05 PM,06:05 PM,FREE,BUSY
09/29/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/29/25,09/29/25,06:00 PM,06:00 PM,FALSE,TRUE,09/29/25,02:00 PM,02:00 PM,FREE,BUSY
09/29/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/29/25,09/29/25,07:00 PM,07:00 PM,FALSE,TRUE,09/29/25,03:00 PM,03:00 PM,FREE,BUSY
09/30/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",09/30/25,09/30/25,06:00 PM,06:00 PM,FALSE,TRUE,09/30/25,02:00 PM,02:00 PM,FREE,BUSY
09/30/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",09/30/25,09/30/25,07:00 PM,07:00 PM,FALSE,TRUE,09/30/25,03:00 PM,03:00 PM,FREE,BUSY
10/01/25,03:00 PM,03:00 PM,Glimpse of Greatness,Yankee Stadium - Bronx,"",10/01/25,10/01/25,06:00 PM,06:00 PM,FALSE,TRUE,10/01/25,02:00 PM,02:00 PM,FREE,BUSY
10/01/25,04:00 PM,04:00 PM,2025 Classic Tour,Yankee Stadium - Bronx,"",10/01/25,10/01/25,07:00 PM,07:00 PM,FALSE,TRUE,10/01/25,03:00 PM,03:00 PM,FREE,BUSY
